im_name,x_min,y_min,x_max,y_max
1046020096.jpg,74.10336303710938,152.67190551757812,423.60736083984375,336.6180725097656
1046675456.jpg,55.48179626464844,167.50816345214844,764.1754760742188,407.23388671875
1046937600.jpg,0.4351501166820526,113.20015716552734,553.1527099609375,303.32421875
1047199744.jpg,20.834558486938477,50.587650299072266,567.5630493164062,415.5477600097656
1047592960.jpg,137.9984130859375,74.33343505859375,541.7491455078125,413.3272705078125
1048510464.jpg,15.448294639587402,82.58846282958984,490.0369873046875,333.7298583984375
1048576.jpg,0.0,21.436710357666016,112.04149627685548,81.50242614746094
1049624576.jpg,161.2844696044922,285.9945983886719,939.6180419921876,669.0948486328125
1049690112.jpg,10.3077392578125,125.45352172851562,628.6488037109375,381.2637939453125
1049886720.jpg,14.195895195007324,11.720340728759766,274.7118225097656,181.6140594482422
1050804224.jpg,63.9195556640625,97.37677001953124,602.2008666992188,423.5108642578125
1050869760.jpg,41.60682678222656,43.704376220703125,768.342529296875,493.6150817871094
1051590656.jpg,142.9230499267578,150.76034545898438,721.8226318359375,491.72064208984375
1052573696.jpg,30.79656982421875,6.5384521484375,617.5999145507812,415.7515869140625
1052966912.jpg,178.28553771972656,162.8270263671875,737.6066284179688,523.6744995117188
1053360128.jpg,32.2462272644043,85.3735580444336,238.3667755126953,171.70025634765625
1053556736.jpg,7.46063232421875,83.55703735351562,610.6600341796875,411.9020690917969
1053949952.jpg,123.01788330078124,300.6248779296875,1504.1658935546875,1053.153564453125
1054081024.jpg,10.84177017211914,48.71064376831055,254.717529296875,184.1867828369141
1065809704100.jpg,0.0,0.0,0.0,0.0
107610112.jpg,79.80262756347656,261.7482604980469,734.3546752929688,519.1709594726562
108396544.jpg,8.47627067565918,55.480690002441406,259.25787353515625,175.83554077148438
1086235578.jpg,0.0,0.0,0.0,0.0
108855296.jpg,181.72604370117188,19.876867294311523,530.029296875,232.8647003173828
108920832.jpg,2.80169677734375,235.61317443847656,622.94677734375,429.514404296875
108986368.jpg,82.14317321777344,290.9901428222656,717.6920776367188,517.8031005859375
109314048.jpg,23.014432907104492,81.8846664428711,435.4174499511719,291.3773193359375
109772800.jpg,32.7276611328125,85.06610870361328,379.0808715820313,279.9049987792969
10985636113.jpg,0.0,0.0,0.0,0.0
109969408.jpg,56.26205825805664,133.56466674804688,554.2913208007812,347.265380859375
110564907002.jpg,0.0,0.0,0.0,0.0
110624768.jpg,351.7737121582031,40.01683044433594,743.2669067382812,446.8977966308594
110690304.jpg,66.5361328125,312.5113525390625,1213.298583984375,739.5118408203125
111017984.jpg,66.79052734375,42.37139892578125,573.194091796875,332.9041748046875
111673344.jpg,57.02265548706055,136.44271850585938,610.4512329101562,397.7341918945313
111935488.jpg,25.029714584350582,51.92244338989258,271.6819152832031,185.68861389160156
112394240.jpg,145.3841552734375,68.55831909179688,1032.0810546875,904.8251953125
112852992.jpg,15.07657241821289,25.872648239135746,570.924560546875,400.0715026855469
113180672.jpg,50.8436279296875,57.01622009277344,226.22378540039065,153.96351623535156
113311744.jpg,0.6021499633789062,65.01457977294922,497.88916015625,275.389404296875
113573888.jpg,51.078369140625,137.62783813476562,459.05419921875,284.52447509765625
113639424.jpg,2.12896728515625,465.9355773925781,1915.12109375,1080.0
113764023.jpg,0.0,0.0,0.0,0.0
114294784.jpg,25.0726318359375,142.46493530273438,750.4639892578125,396.7309875488281
114425856.jpg,28.58770751953125,140.6156005859375,565.85693359375,343.4979553222656
114753536.jpg,24.30419921875,162.5593719482422,1011.4251098632812,614.1068115234375
114884608.jpg,26.4316463470459,70.77886962890625,551.8917846679688,287.1847839355469
1151484.jpg,0.0,0.0,0.0,0.0
115277824.jpg,97.01212310791016,173.81358337402344,548.508056640625,347.3435363769531
115408896.jpg,92.35405731201172,90.32478332519533,808.5258178710938,548.8228149414062
115998720.jpg,92.6476593017578,185.1501007080078,979.1953125,599.5390625
117112832.jpg,11.011985778808594,60.17156219482422,612.6219482421875,390.5306091308594
123863040.jpg,30.97650146484375,5.886039733886719,458.3048400878906,303.7918395996094
124125184.jpg,59.48223876953125,70.15857696533203,301.91119384765625,253.40476989746097
124190720.jpg,85.87113952636719,43.89386749267578,549.251953125,277.26153564453125
1245184.jpg,89.95240783691406,81.32846069335938,369.7409973144531,247.791259765625
124846080.jpg,23.721933364868164,31.24740219116211,476.2380676269531,285.9219665527344
125763584.jpg,11.782745361328123,40.045074462890625,467.5774841308594,300.36614990234375
125894656.jpg,104.65625,187.6965179443359,506.99749755859375,404.840576171875
126681088.jpg,30.368986129760746,4.184074401855469,381.7881164550781,294.302001953125
1269251623.jpg,0.0,0.0,0.0,0.0
127008768.jpg,94.90870666503906,87.9981689453125,518.1625366210938,365.46820068359375
127336448.jpg,0.0,1.7983131408691406,1001.4776000976562,1347.0301513671875
127533056.jpg,96.1645050048828,170.74746704101562,860.3707885742188,537.0841064453125
127729664.jpg,188.5467071533203,256.2941589355469,1352.2091064453125,896.6551513671875
12775774.jpg,0.0,0.0,0.0,0.0
127991808.jpg,6.817512512207031,11.188156127929688,343.6512451171875,197.9977264404297
128057344.jpg,6.982326030731201,42.55608367919922,297.9203186035156,159.9808349609375
128450560.jpg,12.895920753479004,88.9654769897461,541.5023803710938,347.3392333984375
129105920.jpg,55.2060546875,41.219146728515625,619.4688720703125,400.76519775390625
129433600.jpg,27.4384765625,165.08935546875,986.7027587890624,721.0838012695312
130258066.jpg,0.0,0.0,0.0,0.0
1306383.jpg,1.16064453125,0.0,889.96240234375,685.0
1310720.jpg,20.46789169311523,30.868896484375,676.3822631835938,415.425048828125
131137536.jpg,35.86465835571289,3.5997960567474365,261.57904052734375,177.93630981445312
131203072.jpg,114.17938232421876,188.09852600097656,695.7218017578125,483.6137390136719
131334144.jpg,8.922243118286133,28.66165542602539,299.4786682128906,208.64865112304688
132317184.jpg,175.4073486328125,201.67987060546875,1768.07958984375,995.015625
132448256.jpg,123.24456787109376,85.36874389648438,541.220458984375,337.1029052734375
133038080.jpg,18.3328914642334,140.07423400878906,478.64642333984375,336.32598876953125
133064605.jpg,0.0,0.0,0.0,0.0
133300224.jpg,27.152587890625,133.30914306640625,617.6914672851562,371.711669921875
133693440.jpg,93.4810028076172,110.17807006835938,292.9107666015625,192.7071075439453
133955584.jpg,7.514132976531982,13.300637245178224,297.3956604003906,134.70562744140625
134152192.jpg,29.826879501342773,3.850521087646485,254.55177307128903,176.86862182617188
135135232.jpg,212.5244140625,372.8781433105469,1127.41552734375,708.688232421875
135200768.jpg,26.728418350219727,117.60414123535156,567.9776611328125,290.3157958984375
13547521818.jpg,0.0,0.0,0.0,0.0
13549084.jpg,0.0,0.0,0.0,0.0
135636992.jpg,0.0,0.0,0.0,0.0
135659520.jpg,119.68075561523438,108.24900817871094,653.7959594726562,387.9886779785156
135889964.jpg,0.0,0.0,0.0,0.0
135987200.jpg,36.45664978027344,165.41815185546875,614.67236328125,347.0793151855469
136118272.jpg,74.11221313476562,186.58935546875,452.935791015625,399.8254699707031
136183808.jpg,0.9535632729530334,56.36114501953125,494.9978637695313,216.43569946289065
136511488.jpg,28.866390228271484,45.41452407836914,538.3859252929688,325.97418212890625
136577024.jpg,206.0096740722656,139.45899963378906,633.881591796875,427.2633056640625
136773632.jpg,34.608707427978516,89.74559783935547,596.1021118164062,387.9197082519531
136839168.jpg,86.14970397949219,76.0673599243164,479.9977416992187,375.8927307128906
136970240.jpg,39.56973648071289,144.2462921142578,533.183837890625,328.37408447265625
137494528.jpg,91.8184585571289,154.10702514648438,772.722900390625,512.9824829101562
1376256.jpg,0.0,117.158935546875,590.1068115234375,476.8135986328125
137822208.jpg,59.763675689697266,110.57280731201172,543.2979125976562,290.9924621582031
138543104.jpg,29.15177345275879,44.08734130859375,468.3940124511719,314.26104736328125
139395072.jpg,0.5529403686523438,73.86763000488281,499.0851440429687,271.4525146484375
139722752.jpg,355.0164794921875,370.646728515625,1587.0013427734375,829.0093994140625
140050432.jpg,26.80609130859375,93.00540161132812,458.3171081542969,309.62786865234375
140115968.jpg,12.83953857421875,83.95379638671875,626.2227172851562,413.658203125
140181504.jpg,25.501934051513672,0.0,500.379150390625,345.29974365234375
140312576.jpg,33.77708053588867,39.836299896240234,340.1414794921875,249.98809814453125
140902400.jpg,6.86944580078125,3.970043182373047,578.7092895507812,266.86285400390625
140967936.jpg,12.7451171875,47.407684326171875,608.4501953125,262.9680480957031
141099008.jpg,4.273820400238037,107.28482055664062,250.52789306640625,191.8948974609375
1414442407.jpg,0.0,0.0,0.0,0.0
141688832.jpg,11.815658569335938,103.9097900390625,465.2570190429687,257.2806701660156
1420606.jpg,0.0,0.0,0.0,0.0
142147584.jpg,15.90528392791748,92.14279174804688,280.364501953125,184.52023315429688
142737408.jpg,22.909927368164062,76.19702911376953,425.4246215820313,300.134521484375
143654912.jpg,1.658549189567566,72.09817504882812,513.3384399414062,300.14569091796875
1441792.jpg,0.0,11.246088027954102,123.05463409423828,88.80018615722656
144244736.jpg,70.76228332519531,78.6146469116211,233.0726776123047,177.51419067382812
144506880.jpg,52.904884338378906,302.9400329589844,960.7158203125,603.88623046875
14469913749.jpg,0.0,0.0,0.0,0.0
145031168.jpg,33.999393463134766,24.119853973388672,703.95751953125,290.9476318359375
145096704.jpg,0.3582191467285156,2.18888521194458,348.689453125,166.0
145424384.jpg,43.71256637573242,20.80413818359375,342.6430969238281,160.79173278808594
14549860947.jpg,0.0,0.0,0.0,0.0
145817600.jpg,11.020706176757812,127.51524353027344,409.93560791015625,267.0633850097656
146669568.jpg,122.91492462158205,12.420286178588867,546.6990356445312,327.8564453125
147193856.jpg,29.068201065063477,36.13738250732422,551.2833251953125,310.76116943359375
147521536.jpg,176.38900756835938,93.11199951171876,1116.7857666015625,840.3458251953125
147849216.jpg,71.06121826171875,59.167518615722656,508.3274230957031,379.36431884765625
14795266077.jpg,0.0,0.0,0.0,0.0
148648221885.jpg,0.0,0.0,0.0,0.0
15031918.jpg,0.0,0.0,0.0,0.0
152113503.jpg,0.0,0.0,0.0,0.0
154992640.jpg,271.1844787597656,201.48910522460935,1353.96533203125,888.0098876953125
155123712.jpg,14.9873046875,90.51626586914062,637.7391357421875,397.6867370605469
155385856.jpg,33.53228759765625,45.65283966064453,443.1724548339844,296.4107971191406
155779072.jpg,2.895831346511841,517.5040283203125,3211.37744140625,1986.87451171875
156106752.jpg,32.71612548828125,110.76398468017578,603.7003173828125,310.885009765625
156237824.jpg,157.71826171875,67.75688171386719,828.1885986328125,646.9921875
157810688.jpg,18.38440322875977,76.21247100830078,433.11773681640625,264.0371398925781
158269440.jpg,71.16840362548828,123.66515350341795,799.59130859375,454.5657653808594
15859712.jpg,31.25634765625,32.694244384765625,587.8858642578125,377.408447265625
15860730.jpg,0.0,0.0,0.0,0.0
159711232.jpg,113.75856018066406,77.61955261230469,346.40252685546875,230.9121551513672
159973376.jpg,20.531166076660156,60.1069450378418,569.78759765625,295.7695617675781
160038912.jpg,54.50042724609375,121.117919921875,576.2412109375,385.4924621582031
16104551839.jpg,0.0,0.0,0.0,0.0
1624181218.jpg,0.0,0.0,0.0,0.0
16252928.jpg,0.0,0.0,0.0,0.0
162777482.jpg,0.0,0.0,0.0,0.0
16318464.jpg,28.6552734375,156.2505645751953,604.9365844726562,426.0203247070313
1637501976.jpg,0.0,0.0,0.0,0.0
16787750661.jpg,0.0,0.0,0.0,0.0
1699620095.jpg,0.0,0.0,0.0,0.0
171442176.jpg,38.26480484008789,12.979467391967772,219.8505401611328,165.60191345214844
171704320.jpg,29.06705093383789,93.22895050048828,292.7867126464844,187.4916229248047
172294144.jpg,79.20027923583984,47.51316833496094,650.1544799804688,408.70611572265625
17235968.jpg,70.8099365234375,8.729386329650879,429.78363037109375,328.5710754394531
172368832.jpg,0.0,0.0,0.0,0.0
1735405807595.jpg,0.0,0.0,0.0,0.0
174587904.jpg,117.23948669433594,92.2958755493164,568.04541015625,435.9216613769531
174653440.jpg,365.2646789550781,201.8470764160156,1965.315185546875,1301.907958984375
175046656.jpg,158.64747619628906,58.06686019897461,560.573486328125,314.6767578125
17563648.jpg,64.3486328125,112.8934326171875,604.2421875,411.16510009765625
175833088.jpg,13.21405029296875,35.626434326171875,640.0,450.8321533203125
176682734761.jpg,0.0,0.0,0.0,0.0
1810054319.jpg,355.00762939453125,51.544189453125,885.1724853515625,683.0
183173120.jpg,3.88275146484375,11.693458557128906,783.1793212890625,442.07135009765625
18350080.jpg,55.93204879760742,105.89291381835938,434.518798828125,334.653076171875
183566336.jpg,164.458251953125,80.30296325683594,582.6117553710938,257.9486389160156
183631872.jpg,0.0,66.07939910888672,387.5849609375,258.40643310546875
184287232.jpg,248.86993408203125,326.4842224121094,1358.4481201171875,1004.2880249023438
184549376.jpg,54.86370849609375,54.98323059082031,566.8495483398438,375.5765075683594
184877056.jpg,100.57430267333984,157.71556091308594,462.16802978515625,310.1515808105469
186056704.jpg,161.21621704101562,82.80415344238281,857.9615478515625,560.981689453125
186646528.jpg,0.2805336117744446,0.0,291.01019287109375,208.12564086914065
187236352.jpg,26.1324462890625,31.4173583984375,623.59033203125,471.8490905761719
187301888.jpg,1.5709228515625,33.083251953125,1255.5579833984375,606.1425170898438
187629568.jpg,82.9921875,240.3235626220703,941.5589599609376,584.5467529296875
18808832.jpg,30.24176788330078,117.4737548828125,549.3889770507812,379.3546447753906
18853486027.jpg,0.0,0.0,0.0,0.0
19005440.jpg,12.2056884765625,24.23162841796875,624.8204345703125,436.8125
19464192.jpg,44.98271560668945,261.9108581542969,1004.8245239257812,613.8518676757812
1948110301267.jpg,0.0,0.0,0.0,0.0
19595264.jpg,17.075225830078125,32.32683563232422,474.3062438964844,315.5919189453125
20054016.jpg,38.5052375793457,154.11070251464844,485.5777282714844,305.7000427246094
20119552.jpg,157.79037475585938,175.14451599121094,1321.500732421875,778.6387329101562
20316160.jpg,29.84295654296875,77.1470947265625,608.5592041015625,377.659423828125
2037590960995.jpg,0.0,0.0,0.0,0.0
20381696.jpg,142.44854736328125,332.96173095703125,1781.9608154296875,1035.859375
20421801772.jpg,0.0,0.0,0.0,0.0
204850753289.jpg,0.0,0.0,0.0,0.0
20643840.jpg,65.05834197998047,101.41797637939452,414.5381774902344,280.6596984863281
2157806122.jpg,0.0,0.0,0.0,0.0
21648999226.jpg,0.0,0.0,0.0,0.0
220874320.jpg,0.0,0.0,0.0,0.0
22163304121.jpg,0.0,0.0,0.0,0.0
222389991972.jpg,0.0,0.0,0.0,0.0
222797567.jpg,0.0,0.0,0.0,0.0
222887936.jpg,29.3809871673584,89.1040267944336,571.7532348632812,383.0346374511719
223215616.jpg,27.4063720703125,178.38189697265625,609.87353515625,377.57525634765625
223346688.jpg,42.47258758544922,94.25988006591795,521.7874755859375,322.3589782714844
2234386899.jpg,0.0,0.0,0.0,0.0
223739904.jpg,29.93408203125,80.22012329101562,531.70556640625,417.1452331542969
224002048.jpg,9.834976196289062,31.03527069091797,753.7760009765625,370.6018676757813
224460800.jpg,0.2073211520910263,106.89643096923828,555.2246704101562,379.59039306640625
224526336.jpg,32.724937438964844,22.407094955444336,498.9951171875,248.18966674804688
225116160.jpg,30.644725799560547,186.890380859375,1005.3824462890624,620.2379760742188
225312768.jpg,36.998748779296875,133.31141662597656,779.10595703125,441.3629150390625
225509376.jpg,41.54136276245117,96.0229034423828,557.7634887695312,353.96038818359375
225705984.jpg,69.76707458496094,51.96128845214844,741.267822265625,422.7714538574219
226164736.jpg,65.5728759765625,80.71551513671875,609.1898193359375,375.3527221679687
226230272.jpg,222.6682586669922,381.4776306152344,947.9879760742188,740.3292846679688
227082240.jpg,52.608741760253906,204.46893310546875,392.8717956542969,388.7213439941406
227344384.jpg,34.13992691040039,33.30741500854492,868.0587768554688,536.2677001953125
227606528.jpg,80.6197738647461,119.47740173339844,574.4395751953125,369.942138671875
227672064.jpg,32.1021728515625,208.152099609375,609.964599609375,412.3092651367187
228065280.jpg,30.58203125,76.7889404296875,605.7645263671875,348.18585205078125
22885183823.jpg,0.0,0.0,0.0,0.0
233920542.jpg,0.0,0.0,0.0,0.0
23428609.jpg,0.0,0.0,0.0,0.0
23964700920.jpg,0.0,0.0,0.0,0.0
24068057699.jpg,1.930761694908142,300.66973876953125,1017.6878662109376,683.0
2415370870.jpg,0.0,0.0,0.0,0.0
2424832.jpg,5.070753574371338,19.5588436126709,119.3652801513672,86.13377380371094
244908032.jpg,12.106878280639648,52.97917556762695,557.4507446289062,298.8432922363281
245432320.jpg,67.8280029296875,66.12100219726562,606.8170166015625,393.2356872558594
245628928.jpg,20.289535522460938,94.0863037109375,372.5520935058594,219.7561492919922
246687.jpg,0.0,0.0,0.0,0.0
246808576.jpg,65.70768737792969,24.737192153930664,428.0543518066406,296.45257568359375
246939648.jpg,25.743141174316406,375.61859130859375,504.27581787109375,716.8444213867188
247529472.jpg,67.05323791503906,13.057612419128418,584.4883422851562,303.9443054199219
248119296.jpg,54.3975830078125,209.22247314453125,1227.0992431640625,671.0377197265625
248315904.jpg,42.03514099121094,86.70877075195312,567.3833618164062,348.3435363769531
248381440.jpg,0.439910888671875,5.464458465576172,390.4948425292969,206.0299835205078
248709120.jpg,41.01531600952149,158.49606323242188,449.79449462890625,356.0205383300781
248971264.jpg,47.574974060058594,22.016456604003903,242.2040100097656,171.16673278808594
24972129176.jpg,0.0,0.0,0.0,0.0
249823232.jpg,89.48321533203125,0.0,587.025146484375,313.050537109375
250609664.jpg,0.0,194.651123046875,625.962890625,446.2362060546875
250871808.jpg,26.96575927734375,56.375457763671875,636.7761840820312,395.2109069824219
251133952.jpg,29.238208770751953,75.45515441894531,551.2096557617188,402.6760864257813
251658240.jpg,189.76058959960935,178.29483032226562,1513.7220458984375,1135.9908447265625
252051456.jpg,29.074115753173828,3.8015270233154297,406.351318359375,221.02247619628903
252116992.jpg,2.9999585151672363,48.07966232299805,252.89926147460935,169.860595703125
25232528.jpg,0.0,0.0,0.0,0.0
252641280.jpg,15.623614311218262,43.875526428222656,1937.0379638671875,1367.788330078125
252706816.jpg,1.228465914726257,30.640871047973633,288.4797058105469,145.9923858642578
252968960.jpg,8.725481986999512,44.687774658203125,245.54718017578125,173.48849487304688
25321514817.jpg,0.0,0.0,0.0,0.0
253296640.jpg,163.60499572753906,0.0,601.7286987304688,260.0
253952000.jpg,40.82572937011719,21.38149642944336,263.55419921875,212.9554901123047
25451454593.jpg,0.0,0.0,0.0,0.0
2581050791802.jpg,0.0,0.0,0.0,0.0
2586065669.jpg,0.0,0.0,0.0,0.0
2593791702743.jpg,0.0,0.0,0.0,0.0
262040679683.jpg,0.0,0.0,0.0,0.0
263302881589.jpg,0.0,0.0,0.0,0.0
263343328.jpg,0.0,0.0,0.0,0.0
263694779.jpg,0.0,0.0,0.0,0.0
26667456404.jpg,0.0,0.0,0.0,0.0
26893790657316.jpg,0.0,0.0,0.0,0.0
271581184.jpg,66.01346588134766,43.595333099365234,177.3098907470703,111.86437225341795
271777792.jpg,62.802825927734375,137.1243133544922,542.1537475585938,339.2773132324219
272201531663505.jpg,0.0,0.0,0.0,0.0
272367616.jpg,6.0178141593933105,7.732980251312256,271.66741943359375,131.52427673339844
272564224.jpg,104.15362548828124,18.53802490234375,529.3344116210938,318.45526123046875
2726669262.jpg,0.0,0.0,0.0,0.0
272826368.jpg,0.8055782318115234,26.50802230834961,359.0749816894531,261.4803771972656
27385459.jpg,0.0,0.0,0.0,0.0
273874944.jpg,101.8937530517578,217.92333984375,931.9392700195312,682.3311767578125
274399232.jpg,26.09320068359375,56.303619384765625,611.5096435546875,343.505126953125
274464193.jpg,0.0,0.0,0.0,0.0
274661376.jpg,35.408634185791016,82.78974914550781,426.8284606933594,291.2544250488281
274726912.jpg,12.436771392822266,52.55415725708008,479.8824462890625,318.3602294921875
275578880.jpg,62.841796875,101.76488494873048,2329.029052734375,1621.52294921875
275644416.jpg,80.91551971435547,46.91319274902344,540.1917114257812,323.423583984375
2777940.jpg,0.0,0.0,0.0,0.0
281276427.jpg,0.0,0.0,0.0,0.0
2818048.jpg,0.3473052978515625,6.512969970703125,698.3348999023438,303.0
28330335.jpg,0.0,0.0,0.0,0.0
28485995507.jpg,0.0,0.0,0.0,0.0
292618240.jpg,46.73712539672851,68.0159683227539,424.5268249511719,251.76446533203125
293011456.jpg,5.2832865715026855,50.526634216308594,242.8677673339844,165.637939453125
293208064.jpg,6.997678756713867,42.01426315307617,264.76239013671875,156.88671875
293273600.jpg,130.8057861328125,269.9183654785156,1158.616455078125,789.3218994140625
293601280.jpg,38.68896484375,365.9561767578125,1593.25927734375,1187.31494140625
293797888.jpg,30.314882278442383,38.46034240722656,202.7336273193359,140.145263671875
293863424.jpg,29.548168182373047,164.77059936523438,949.55615234375,644.83740234375
294060032.jpg,0.0,0.0,0.0,0.0
295239680.jpg,1.827078342437744,143.19541931152344,560.880859375,278.46160888671875
295698432.jpg,30.71879196166992,160.87290954589844,739.8117065429688,422.8576354980469
29581154996.jpg,0.0,0.0,0.0,0.0
296288256.jpg,5.3943634033203125,198.50914001464844,786.3839721679688,585.7206420898438
296353792.jpg,15.819310188293455,43.57376480102539,296.1910705566406,169.2029266357422
2963583457175.jpg,0.0,0.0,0.0,0.0
296484864.jpg,122.4830322265625,112.8490753173828,514.2169799804688,294.7919921875
297009152.jpg,18.58676528930664,46.290096282958984,251.34634399414065,158.61624145507812
297140224.jpg,42.036529541015625,71.90313720703125,934.4722290039062,700.9881591796875
297533440.jpg,98.72422790527344,75.52688598632812,450.73284912109375,319.11785888671875
29757965227.jpg,0.0,0.0,0.0,0.0
297598976.jpg,22.55887794494629,68.9179916381836,269.9535827636719,190.38070678710935
298057728.jpg,184.36102294921875,278.84808349609375,511.5986328125,424.17230224609375
298188800.jpg,6.652224063873291,0.3359346091747284,259.0,179.29920959472656
298582016.jpg,12.98513412475586,106.9040069580078,444.2882080078125,258.2759094238281
300052677547.jpg,0.0,0.0,0.0,0.0
3014656.jpg,0.0,15.432931900024414,264.2774353027344,165.41000366210938
3055791502.jpg,0.0,0.0,0.0,0.0
